"c2g__Transaction__r.Id","c2g__Transaction__r.c2g__TransactionDate__c","c2g__Transaction__r.CreatedBy.Name","c2g__Transaction__r.c2g__DocumentDescription__c","c2g__Transaction__r.c2g__DocumentNumber__c","c2g__Transaction__r.c2g__Account__c","c2g__Transaction__r.c2g__Account__r.Type","c2g__Transaction__r.c2g__Period__r.c2g__PeriodNumber__c","Id","TLDebit__c","TLCredit__c","c2g__GeneralLedgerAccount__c","CreatedDate","c2g__LineDescription__c","c2g__GeneralLedgerAccount__r.c2g__ReportingCode__c"
"a3i1o000000MLk1AAG","2017-11-30","Célia Pedro","Portal Cliente Angular: Horas Setembro Help Center HTML: Horas Setembro","PIN003855","0012400000Wn20jAAB","Service Provider","011","a3h1o000000EVNoAAO","0.0","4477.2","a2l24000000U9voAAC","2017-12-04T09:55:22.000Z","Portal Cliente Angular: Horas Setembro
Help Center HTML: Horas Setembro","22111"
"a3i1o000000MLk1AAG","2017-11-30","Célia Pedro","Portal Cliente Angular: Horas Setembro Help Center HTML: Horas Setembro","PIN003855","0012400000Wn20jAAB","Service Provider","011","a3h1o000000EVNpAAO","3640.0","0.0","a2l24000000UA0CAAW","2017-12-04T09:55:22.000Z","","622102"
"a3i1o000000MLk1AAG","2017-11-30","Célia Pedro","Portal Cliente Angular: Horas Setembro Help Center HTML: Horas Setembro","PIN003855","0012400000Wn20jAAB","Service Provider","011","a3h1o000000EVNqAAO","837.2","0.0","a2l24000000U9wWAAS","2017-12-04T09:55:22.000Z","OBSCONT23","243231"
"a3i1o000000MLk6AAG","2017-11-30","Célia Pedro","Portal Cliente Angular: Horas Outubro Help Center HTML: Horas Outubro","PIN003856","0012400000Wn20jAAB","Service Provider","011","a3h1o000000EVNtAAO","0.0","1463.7","a2l24000000U9voAAC","2017-12-04T10:07:04.000Z","Portal Cliente Angular: Horas Outubro
Help Center HTML: Horas Outubro","22111"
"a3i1o000000MLk6AAG","2017-11-30","Célia Pedro","Portal Cliente Angular: Horas Outubro Help Center HTML: Horas Outubro","PIN003856","0012400000Wn20jAAB","Service Provider","011","a3h1o000000EVNuAAO","1190.0","0.0","a2l24000000UA0CAAW","2017-12-04T10:07:04.000Z","","622102"
"a3i1o000000MLk6AAG","2017-11-30","Célia Pedro","Portal Cliente Angular: Horas Outubro Help Center HTML: Horas Outubro","PIN003856","0012400000Wn20jAAB","Service Provider","011","a3h1o000000EVNvAAO","273.7","0.0","a2l24000000U9wWAAS","2017-12-04T10:07:04.000Z","OBSCONT23","243231"
"a3i1o000000MLkBAAW","2017-11-30","Célia Pedro","Portal Cliente Angular: Horas Novembro Portal Cliente HTML: Horas Novembro","PIN003857","0012400000Wn20jAAB","Service Provider","011","a3h1o000000EVNyAAO","0.0","2927.4","a2l24000000U9voAAC","2017-12-04T10:09:35.000Z","Portal Cliente Angular: Horas Novembro
Portal Cliente HTML: Horas Novembro","22111"
"a3i1o000000MLkBAAW","2017-11-30","Célia Pedro","Portal Cliente Angular: Horas Novembro Portal Cliente HTML: Horas Novembro","PIN003857","0012400000Wn20jAAB","Service Provider","011","a3h1o000000EVNzAAO","2380.0","0.0","a2l24000000UA0CAAW","2017-12-04T10:09:35.000Z","","622102"
"a3i1o000000MLkBAAW","2017-11-30","Célia Pedro","Portal Cliente Angular: Horas Novembro Portal Cliente HTML: Horas Novembro","PIN003857","0012400000Wn20jAAB","Service Provider","011","a3h1o000000EVO0AAO","547.4","0.0","a2l24000000U9wWAAS","2017-12-04T10:09:35.000Z","OBSCONT23","243231"
"a3i1o000000MLlsAAG","2017-11-22","Célia Pedro","AP-026684; VINV-02739","PIN003858","0012400001N9BmnAAF","Channel Partner / Vendor","011","a3h1o000000EVPkAAO","0.0","5084.61","a2l24000000U9vrAAC","2017-12-04T10:18:01.000Z","AP-026684; VINV-02739","22114"
"a3i1o000000MLlsAAG","2017-11-22","Célia Pedro","AP-026684; VINV-02739","PIN003858","0012400001N9BmnAAF","Channel Partner / Vendor","011","a3h1o000000EVPlAAO","4133.83","0.0","a2l24000000U9y3AAC","2017-12-04T10:18:01.000Z","","311"
"a3i1o000000MLlsAAG","2017-11-22","Célia Pedro","AP-026684; VINV-02739","PIN003858","0012400001N9BmnAAF","Channel Partner / Vendor","011","a3h1o000000EVPmAAO","950.78","0.0","a2l24000000U9wOAAS","2017-12-04T10:18:01.000Z","CCONT23","2432113"
"a3i1o000000MLnyAAG","2017-11-30","Célia Pedro","AP-027152; VINV-02797","PIN003859","0012400000UfIfbAAF","Channel Partner / Vendor","011","a3h1o000000EVRxAAO","0.0","1880.12","a2l24000000U9vrAAC","2017-12-04T10:28:19.000Z","AP-027152; VINV-02797","22114"
"a3i1o000000MLnyAAG","2017-11-30","Célia Pedro","AP-027152; VINV-02797","PIN003859","0012400000UfIfbAAF","Channel Partner / Vendor","011","a3h1o000000EVRyAAO","1528.55","0.0","a2l24000000U9y3AAC","2017-12-04T10:28:19.000Z","","311"
"a3i1o000000MLnyAAG","2017-11-30","Célia Pedro","AP-027152; VINV-02797","PIN003859","0012400000UfIfbAAF","Channel Partner / Vendor","011","a3h1o000000EVRzAAO","351.57","0.0","a2l24000000U9wOAAS","2017-12-04T10:28:19.000Z","CCONT23","2432113"
"a3i1o000000MLo8AAG","2017-11-15","Célia Pedro","AP-025755; VINV-02688","PIN003860","0012400000YDOUiAAP","Channel Partner / Vendor","011","a3h1o000000EVS7AAO","0.0","1510.51","a2l24000000U9vrAAC","2017-12-04T10:30:16.000Z","AP-025755; VINV-02688","22114"
"a3i1o000000MLo8AAG","2017-11-15","Célia Pedro","AP-025755; VINV-02688","PIN003860","0012400000YDOUiAAP","Channel Partner / Vendor","011","a3h1o000000EVS8AAO","1228.06","0.0","a2l24000000U9y3AAC","2017-12-04T10:30:16.000Z","","311"
"a3i1o000000MLo8AAG","2017-11-15","Célia Pedro","AP-025755; VINV-02688","PIN003860","0012400000YDOUiAAP","Channel Partner / Vendor","011","a3h1o000000EVS9AAO","282.45","0.0","a2l24000000U9wOAAS","2017-12-04T10:30:16.000Z","CCONT23","2432113"
"a3i1o000000MLoIAAW","2017-11-30","Célia Pedro","Regus - 01/01/2018 a 31/01/2018","PIN003861","00124000014JDIQAA4","Service Provider","011","a3h1o000000EVSIAA4","0.0","47.97","a2l24000000U9voAAC","2017-12-04T10:32:43.000Z","Regus - 01/01/2018 a 31/01/2018","22111"
"a3i1o000000MLoIAAW","2017-11-30","Célia Pedro","Regus - 01/01/2018 a 31/01/2018","PIN003861","00124000014JDIQAA4","Service Provider","011","a3h1o000000EVSJAA4","39.0","0.0","a2l24000000U9xpAAC","2017-12-04T10:32:43.000Z","","2811"
"a3i1o000000MLoIAAW","2017-11-30","Célia Pedro","Regus - 01/01/2018 a 31/01/2018","PIN003861","00124000014JDIQAA4","Service Provider","011","a3h1o000000EVSKAA4","8.97","0.0","a2l24000000U9wWAAS","2017-12-04T10:32:43.000Z","OBSCONT23","243231"
"a3i1o000000MLoSAAW","2017-11-30","Célia Pedro","G Suite Basic: Utilização  01/11/2017 - 30/112017","PIN003862","00124000014JDzKAAW","Service Provider","011","a3h1o000000EVSSAA4","0.0","64.0","a2l24000000U9vpAAC","2017-12-04T10:41:50.000Z","G Suite Basic: Utilização 
01/11/2017 - 30/112017","22112"
"a3i1o000000MLoSAAW","2017-11-30","Célia Pedro","G Suite Basic: Utilização  01/11/2017 - 30/112017","PIN003862","00124000014JDzKAAW","Service Provider","011","a3h1o000000EVSTAA4","64.0","0.0","a2l24000000UA0CAAW","2017-12-04T10:41:50.000Z","","622102"
"a3i1o000000MLoSAAW","2017-11-30","Célia Pedro","G Suite Basic: Utilização  01/11/2017 - 30/112017","PIN003862","00124000014JDzKAAW","Service Provider","011","a3h1o000000EVSUAA4","0.0","14.72","a2l24000000U9wlAAC","2017-12-04T10:41:50.000Z","","243334"
"a3i1o000000MLoSAAW","2017-11-30","Célia Pedro","G Suite Basic: Utilização  01/11/2017 - 30/112017","PIN003862","00124000014JDzKAAW","Service Provider","011","a3h1o000000EVSVAA4","14.72","0.0","a2l240000005K7CAAU","2017-12-04T10:41:50.000Z","OBSCONTAL23","2432314"
"a3i1o000000MLomAAG","2017-12-01","Célia Pedro","Serviços de design:  Edição de documentos.","PIN003863","0012400001HZmM8AAL","Service Provider","012","a3h1o000000EVSpAAO","0.0","66.42","a2l24000000U9voAAC","2017-12-04T10:45:31.000Z","Serviços de design: 
Edição de documentos.","22111"
"a3i1o000000MLomAAG","2017-12-01","Célia Pedro","Serviços de design:  Edição de documentos.","PIN003863","0012400001HZmM8AAL","Service Provider","012","a3h1o000000EVSqAAO","54.0","0.0","a2l24000000UA0EAAW","2017-12-04T10:45:31.000Z","","6222"
"a3i1o000000MLomAAG","2017-12-01","Célia Pedro","Serviços de design:  Edição de documentos.","PIN003863","0012400001HZmM8AAL","Service Provider","012","a3h1o000000EVSrAAO","12.42","0.0","a2l24000000U9wWAAS","2017-12-04T10:45:31.000Z","OBSCONT23","243231"
"a3i1o000000MLohAAG","2017-11-30","Célia Pedro","AP-027178; VINV-02794","PIN003864","0012400001N9BmnAAF","Channel Partner / Vendor","011","a3h1o000000EVSkAAO","0.0","1776.12","a2l24000000U9vrAAC","2017-12-04T10:45:01.000Z","AP-027178; VINV-02794","22114"
"a3i1o000000MLohAAG","2017-11-30","Célia Pedro","AP-027178; VINV-02794","PIN003864","0012400001N9BmnAAF","Channel Partner / Vendor","011","a3h1o000000EVSlAAO","1444.0","0.0","a2l24000000U9y3AAC","2017-12-04T10:45:01.000Z","","311"
"a3i1o000000MLohAAG","2017-11-30","Célia Pedro","AP-027178; VINV-02794","PIN003864","0012400001N9BmnAAF","Channel Partner / Vendor","011","a3h1o000000EVSmAAO","332.12","0.0","a2l24000000U9wOAAS","2017-12-04T10:45:01.000Z","CCONT23","2432113"
"a3i1o000000MLpLAAW","2017-11-22","Célia Pedro","AP-024732; VINV-02795","PIN003865","0012400001N9BmnAAF","Channel Partner / Vendor","011","a3h1o000000EVTPAA4","0.0","3075.0","a2l24000000U9vrAAC","2017-12-04T11:50:32.000Z","AP-024732; VINV-02795","22114"
"a3i1o000000MLpLAAW","2017-11-22","Célia Pedro","AP-024732; VINV-02795","PIN003865","0012400001N9BmnAAF","Channel Partner / Vendor","011","a3h1o000000EVTQAA4","2500.0","0.0","a2l24000000U9y3AAC","2017-12-04T11:50:32.000Z","","311"
"a3i1o000000MLpLAAW","2017-11-22","Célia Pedro","AP-024732; VINV-02795","PIN003865","0012400001N9BmnAAF","Channel Partner / Vendor","011","a3h1o000000EVTRAA4","575.0","0.0","a2l24000000U9wOAAS","2017-12-04T11:50:32.000Z","CCONT23","2432113"
"a3i1o000000MLpaAAG","2017-11-30","Célia Pedro","AP-024000; VINV-02790","PIN003866","0012400000qPgRGAA0","Channel Partner / Vendor","011","a3h1o000000EVTfAAO","0.0","3425.55","a2l24000000U9vrAAC","2017-12-04T11:54:17.000Z","AP-024000; VINV-02790","22114"
"a3i1o000000MLpaAAG","2017-11-30","Célia Pedro","AP-024000; VINV-02790","PIN003866","0012400000qPgRGAA0","Channel Partner / Vendor","011","a3h1o000000EVTgAAO","2785.0","0.0","a2l24000000U9y3AAC","2017-12-04T11:54:17.000Z","","311"
"a3i1o000000MLpaAAG","2017-11-30","Célia Pedro","AP-024000; VINV-02790","PIN003866","0012400000qPgRGAA0","Channel Partner / Vendor","011","a3h1o000000EVThAAO","640.55","0.0","a2l24000000U9wOAAS","2017-12-04T11:54:17.000Z","CCONT23","2432113"
"a3i1o000000MLx1AAG","2017-11-30","Célia Pedro","AP-025949; VINV-02792","PIN003867","0012400000Z58VvAAJ","Channel Partner / Vendor","011","a3h1o000000EVkGAAW","0.0","8034.98","a2l24000000U9vrAAC","2017-12-04T14:32:18.000Z","AP-025949; VINV-02792","22114"
"a3i1o000000MLx1AAG","2017-11-30","Célia Pedro","AP-025949; VINV-02792","PIN003867","0012400000Z58VvAAJ","Channel Partner / Vendor","011","a3h1o000000EVkHAAW","6532.5","0.0","a2l24000000U9y3AAC","2017-12-04T14:32:18.000Z","","311"
"a3i1o000000MLx1AAG","2017-11-30","Célia Pedro","AP-025949; VINV-02792","PIN003867","0012400000Z58VvAAJ","Channel Partner / Vendor","011","a3h1o000000EVkIAAW","1502.48","0.0","a2l24000000U9wOAAS","2017-12-04T14:32:18.000Z","CCONT23","2432113"
"a3i1o000000MM17AAG","2017-11-29","Célia Pedro","AP-022677; VINV-02787","PIN003868","0012400000ox5iIAAQ","Channel Partner / Vendor","011","a3h1o000000EWEFAA4","0.0","2460.0","a2l24000000U9vrAAC","2017-12-04T16:01:54.000Z","AP-022677; VINV-02787","22114"
"a3i1o000000MM17AAG","2017-11-29","Célia Pedro","AP-022677; VINV-02787","PIN003868","0012400000ox5iIAAQ","Channel Partner / Vendor","011","a3h1o000000EWEGAA4","2000.0","0.0","a2l24000000U9y3AAC","2017-12-04T16:01:54.000Z","","311"
"a3i1o000000MM17AAG","2017-11-29","Célia Pedro","AP-022677; VINV-02787","PIN003868","0012400000ox5iIAAQ","Channel Partner / Vendor","011","a3h1o000000EWEHAA4","460.0","0.0","a2l24000000U9wOAAS","2017-12-04T16:01:54.000Z","CCONT23","2432113"
"a3i1o000000MM2tAAG","2017-11-30","Célia Pedro","AP-027040; VINV-02801","PIN003869","0012400000Uey5MAAR","Channel Partner / Vendor","011","a3h1o000000EWJZAA4","0.0","1838.85","a2l24000000U9vrAAC","2017-12-04T17:59:05.000Z","AP-027040; VINV-02801","22114"
"a3i1o000000MM2tAAG","2017-11-30","Célia Pedro","AP-027040; VINV-02801","PIN003869","0012400000Uey5MAAR","Channel Partner / Vendor","011","a3h1o000000EWJaAAO","1495.0","0.0","a2l24000000U9y3AAC","2017-12-04T17:59:05.000Z","","311"
"a3i1o000000MM2tAAG","2017-11-30","Célia Pedro","AP-027040; VINV-02801","PIN003869","0012400000Uey5MAAR","Channel Partner / Vendor","011","a3h1o000000EWJbAAO","343.85","0.0","a2l24000000U9wOAAS","2017-12-04T17:59:05.000Z","CCONT23","2432113"
"a3i1o000000MMC5AAO","2017-12-04","Célia Pedro","FT BTOC - Dezembro 2017","PIN003870","00124000013hP2eAAE","Service Provider","012","a3h1o000000EWq0AAG","0.0","1087.32","a2l24000000U9voAAC","2017-12-05T09:06:00.000Z","FT BTOC - Dezembro 2017","22111"
"a3i1o000000MMC5AAO","2017-12-04","Célia Pedro","FT BTOC - Dezembro 2017","PIN003870","00124000013hP2eAAE","Service Provider","012","a3h1o000000EWq1AAG","884.0","0.0","a2l24000000UA0BAAW","2017-12-05T09:06:00.000Z","","622101"
"a3i1o000000MMC5AAO","2017-12-04","Célia Pedro","FT BTOC - Dezembro 2017","PIN003870","00124000013hP2eAAE","Service Provider","012","a3h1o000000EWq2AAG","203.32","0.0","a2l24000000U9wWAAS","2017-12-05T09:06:00.000Z","OBSCONT23","243231"
"a3i1o000000MMCZAA4","2017-11-29","Célia Pedro","AP-020650; VINV-02789","PIN003871","0012400001H7Ed2AAF","Channel Partner / Vendor","011","a3h1o000000EWqVAAW","0.0","6150.0","a2l24000000U9vrAAC","2017-12-05T10:00:08.000Z","AP-020650; VINV-02789","22114"
"a3i1o000000MMCZAA4","2017-11-29","Célia Pedro","AP-020650; VINV-02789","PIN003871","0012400001H7Ed2AAF","Channel Partner / Vendor","011","a3h1o000000EWqWAAW","5000.0","0.0","a2l24000000U9y3AAC","2017-12-05T10:00:08.000Z","","311"
"a3i1o000000MMCZAA4","2017-11-29","Célia Pedro","AP-020650; VINV-02789","PIN003871","0012400001H7Ed2AAF","Channel Partner / Vendor","011","a3h1o000000EWqXAAW","1150.0","0.0","a2l24000000U9wOAAS","2017-12-05T10:00:08.000Z","CCONT23","2432113"
"a3i1o000000MMCtAAO","2017-12-04","Célia Pedro","AP-026437; VINV-02805","PIN003872","0012400000cfslGAAQ","Channel Partner / Vendor","012","a3h1o000000EWqsAAG","0.0","4153.1","a2l24000000U9vrAAC","2017-12-05T10:04:01.000Z","AP-026437; VINV-02805","22114"
"a3i1o000000MMCtAAO","2017-12-04","Célia Pedro","AP-026437; VINV-02805","PIN003872","0012400000cfslGAAQ","Channel Partner / Vendor","012","a3h1o000000EWqtAAG","3376.5","0.0","a2l24000000U9y3AAC","2017-12-05T10:04:01.000Z","","311"
"a3i1o000000MMCtAAO","2017-12-04","Célia Pedro","AP-026437; VINV-02805","PIN003872","0012400000cfslGAAQ","Channel Partner / Vendor","012","a3h1o000000EWquAAG","776.6","0.0","a2l24000000U9wOAAS","2017-12-05T10:04:01.000Z","CCONT23","2432113"
"a3i1o000000MMD3AAO","2017-12-04","Célia Pedro","AP-019857; VINV-02804","PIN003873","00124000016hsNhAAI","Channel Partner / Vendor","012","a3h1o000000EWr3AAG","0.0","2553.48","a2l24000000U9vrAAC","2017-12-05T10:08:49.000Z","AP-019857; VINV-02804","22114"
"a3i1o000000MMD3AAO","2017-12-04","Célia Pedro","AP-019857; VINV-02804","PIN003873","00124000016hsNhAAI","Channel Partner / Vendor","012","a3h1o000000EWr4AAG","2076.0","0.0","a2l24000000U9y3AAC","2017-12-05T10:08:49.000Z","","311"
"a3i1o000000MMD3AAO","2017-12-04","Célia Pedro","AP-019857; VINV-02804","PIN003873","00124000016hsNhAAI","Channel Partner / Vendor","012","a3h1o000000EWr5AAG","477.48","0.0","a2l24000000U9wOAAS","2017-12-05T10:08:49.000Z","CCONT23","2432113"
"a3i1o000000MMDIAA4","2017-12-04","Célia Pedro","AP-022910; VINV-02803","PIN003874","0012400000WmBYWAA3","Channel Partner / Vendor","012","a3h1o000000EWrJAAW","0.0","2387.29","a2l24000000U9vrAAC","2017-12-05T10:10:57.000Z","AP-022910; VINV-02803","22114"
"a3i1o000000MMDIAA4","2017-12-04","Célia Pedro","AP-022910; VINV-02803","PIN003874","0012400000WmBYWAA3","Channel Partner / Vendor","012","a3h1o000000EWrKAAW","1940.89","0.0","a2l24000000U9y3AAC","2017-12-05T10:10:57.000Z","","311"
"a3i1o000000MMDIAA4","2017-12-04","Célia Pedro","AP-022910; VINV-02803","PIN003874","0012400000WmBYWAA3","Channel Partner / Vendor","012","a3h1o000000EWrLAAW","446.4","0.0","a2l24000000U9wOAAS","2017-12-05T10:10:57.000Z","CCONT23","2432113"
"a3i1o000000MMUJAA4","2017-12-05","Célia Pedro","AP-027214; VINV-02811","PIN003875","0012400000Z58VvAAJ","Channel Partner / Vendor","012","a3h1o000000EXG2AAO","0.0","747.84","a2l24000000U9vrAAC","2017-12-05T14:57:03.000Z","AP-027214; VINV-02811","22114"
"a3i1o000000MMUJAA4","2017-12-05","Célia Pedro","AP-027214; VINV-02811","PIN003875","0012400000Z58VvAAJ","Channel Partner / Vendor","012","a3h1o000000EXG3AAO","608.0","0.0","a2l24000000U9y3AAC","2017-12-05T14:57:03.000Z","","311"
"a3i1o000000MMUJAA4","2017-12-05","Célia Pedro","AP-027214; VINV-02811","PIN003875","0012400000Z58VvAAJ","Channel Partner / Vendor","012","a3h1o000000EXG4AAO","139.84","0.0","a2l24000000U9wOAAS","2017-12-05T14:57:03.000Z","CCONT23","2432113"
"a3i1o000000MMVgAAO","2017-12-05","Célia Pedro","AP-025415; VINV-02809","PIN003876","0012400001N9BmnAAF","Channel Partner / Vendor","012","a3h1o000000EXHcAAO","0.0","3075.0","a2l24000000U9vrAAC","2017-12-05T15:04:59.000Z","AP-025415; VINV-02809","22114"
"a3i1o000000MMVgAAO","2017-12-05","Célia Pedro","AP-025415; VINV-02809","PIN003876","0012400001N9BmnAAF","Channel Partner / Vendor","012","a3h1o000000EXHdAAO","2500.0","0.0","a2l24000000U9y3AAC","2017-12-05T15:04:59.000Z","","311"
"a3i1o000000MMVgAAO","2017-12-05","Célia Pedro","AP-025415; VINV-02809","PIN003876","0012400001N9BmnAAF","Channel Partner / Vendor","012","a3h1o000000EXHeAAO","575.0","0.0","a2l24000000U9wOAAS","2017-12-05T15:04:59.000Z","CCONT23","2432113"
"a3i1o000000MMWjAAO","2017-12-05","Célia Pedro","Avença mês de Dezembro + Visitas Extra (27)","PIN003877","0012400001LPgoyAAD","Service Provider","012","a3h1o000000EXJdAAO","0.0","3259.5","a2l24000000U9voAAC","2017-12-05T15:27:56.000Z","Avença mês de Dezembro + Visitas Extra (27)","22111"
"a3i1o000000MMWjAAO","2017-12-05","Célia Pedro","Avença mês de Dezembro + Visitas Extra (27)","PIN003877","0012400001LPgoyAAD","Service Provider","012","a3h1o000000EXJeAAO","2650.0","0.0","a2l240000005KJIAA2","2017-12-05T15:27:56.000Z","","622109"
"a3i1o000000MMWjAAO","2017-12-05","Célia Pedro","Avença mês de Dezembro + Visitas Extra (27)","PIN003877","0012400001LPgoyAAD","Service Provider","012","a3h1o000000EXJfAAO","609.5","0.0","a2l24000000U9wWAAS","2017-12-05T15:27:56.000Z","OBSCONT23","243231"
"a3i1o000000MMc8AAG","2017-11-01","Célia Pedro","Leitor Biométrico","PIN003878","0012400001Qbg4SAAR","Service Provider","011","a3h1o000000EXbcAAG","0.0","1752.75","a2l24000000U9voAAC","2017-12-05T17:58:53.000Z","Leitor Biométrico","22111"
"a3i1o000000MMc8AAG","2017-11-01","Célia Pedro","Leitor Biométrico","PIN003878","0012400001Qbg4SAAR","Service Provider","011","a3h1o000000EXbdAAG","1425.0","0.0","a2l24000000U9z3AAC","2017-12-05T17:58:53.000Z","","437"
"a3i1o000000MMc8AAG","2017-11-01","Célia Pedro","Leitor Biométrico","PIN003878","0012400001Qbg4SAAR","Service Provider","011","a3h1o000000EXbeAAG","327.75","0.0","a2l24000000U9wSAAS","2017-12-05T17:58:53.000Z","IMOCONT23","2432211"
"a3i1o000000MMfCAAW","2017-10-19","Célia Pedro","Comissão de Angariação - 3º Trimestre 2017","PIN003879","0012400000stVAyAAM","Channel Partner / Vendor","010","a3h1o000000EXirAAG","0.0","308.73","a2l24000000U9vrAAC","2017-12-06T09:19:14.000Z","Comissão de Angariação - 3º Trimestre 2017","22114"
"a3i1o000000MMfCAAW","2017-10-19","Célia Pedro","Comissão de Angariação - 3º Trimestre 2017","PIN003879","0012400000stVAyAAM","Channel Partner / Vendor","010","a3h1o000000EXisAAG","251.0","0.0","a2l24000000UA0IAAW","2017-12-06T09:19:14.000Z","","6225"
"a3i1o000000MMfCAAW","2017-10-19","Célia Pedro","Comissão de Angariação - 3º Trimestre 2017","PIN003879","0012400000stVAyAAM","Channel Partner / Vendor","010","a3h1o000000EXitAAG","57.73","0.0","a2l24000000U9wWAAS","2017-12-06T09:19:14.000Z","OBSCONT23","243231"
"a3i1o000000MMjYAAW","2017-11-27","Tatiana Abreu","AP-016751; VINV-02766","PIN003880","001240000104zMiAAI","Channel Partner / Vendor","011","a3h1o000000EXumAAG","0.0","8514.37","a2l24000000U9vrAAC","2017-12-06T12:40:21.000Z","AP-016751; VINV-02766","22114"
"a3i1o000000MMjYAAW","2017-11-27","Tatiana Abreu","AP-016751; VINV-02766","PIN003880","001240000104zMiAAI","Channel Partner / Vendor","011","a3h1o000000EXunAAG","6922.25","0.0","a2l24000000U9y3AAC","2017-12-06T12:40:21.000Z","","311"
"a3i1o000000MMjYAAW","2017-11-27","Tatiana Abreu","AP-016751; VINV-02766","PIN003880","001240000104zMiAAI","Channel Partner / Vendor","011","a3h1o000000EXuoAAG","1592.12","0.0","a2l24000000U9wOAAS","2017-12-06T12:40:21.000Z","CCONT23","2432113"
"a3i1o000000MMjxAAG","2017-11-28","Tatiana Abreu","AP-025961; VINV-02782","PIN003881","0012400000yCXrWAAW","Channel Partner / Vendor","011","a3h1o000000EXvGAAW","0.0","16773.66","a2l24000000U9vrAAC","2017-12-06T12:57:56.000Z","AP-025961; VINV-02782","22114"
"a3i1o000000MMjxAAG","2017-11-28","Tatiana Abreu","AP-025961; VINV-02782","PIN003881","0012400000yCXrWAAW","Channel Partner / Vendor","011","a3h1o000000EXvHAAW","13637.12","0.0","a2l24000000U9y3AAC","2017-12-06T12:57:56.000Z","","311"
"a3i1o000000MMjxAAG","2017-11-28","Tatiana Abreu","AP-025961; VINV-02782","PIN003881","0012400000yCXrWAAW","Channel Partner / Vendor","011","a3h1o000000EXvIAAW","3136.54","0.0","a2l24000000U9wOAAS","2017-12-06T12:57:56.000Z","CCONT23","2432113"
"a3i1o000000MMkCAAW","2017-12-06","Tatiana Abreu","AP-027187; VINV-02821","PIN003882","0012400000WmBYWAA3","Channel Partner / Vendor","012","a3h1o000000EXvWAAW","0.0","3452.62","a2l24000000U9vrAAC","2017-12-06T13:04:36.000Z","AP-027187; VINV-02821","22114"
"a3i1o000000MMkCAAW","2017-12-06","Tatiana Abreu","AP-027187; VINV-02821","PIN003882","0012400000WmBYWAA3","Channel Partner / Vendor","012","a3h1o000000EXvXAAW","2807.01","0.0","a2l24000000U9y3AAC","2017-12-06T13:04:36.000Z","","311"
"a3i1o000000MMkCAAW","2017-12-06","Tatiana Abreu","AP-027187; VINV-02821","PIN003882","0012400000WmBYWAA3","Channel Partner / Vendor","012","a3h1o000000EXvYAAW","645.61","0.0","a2l24000000U9wOAAS","2017-12-06T13:04:36.000Z","CCONT23","2432113"
"a3i1o000000MMm3AAG","2017-12-05","Tatiana Abreu","AP-018010; VINV-02815","PIN003883","0012400000w2psAAAQ","Channel Partner / Vendor","012","a3h1o000000EY1FAAW","0.0","3603.05","a2l24000000U9vrAAC","2017-12-06T14:43:51.000Z","AP-018010; VINV-02815","22114"
"a3i1o000000MMm3AAG","2017-12-05","Tatiana Abreu","AP-018010; VINV-02815","PIN003883","0012400000w2psAAAQ","Channel Partner / Vendor","012","a3h1o000000EY1GAAW","2929.31","0.0","a2l24000000U9y3AAC","2017-12-06T14:43:51.000Z","","311"
"a3i1o000000MMm3AAG","2017-12-05","Tatiana Abreu","AP-018010; VINV-02815","PIN003883","0012400000w2psAAAQ","Channel Partner / Vendor","012","a3h1o000000EY1HAAW","673.74","0.0","a2l24000000U9wOAAS","2017-12-06T14:43:51.000Z","CCONT23","2432113"
"a3i1o000000MMmhAAG","2017-11-28","Tatiana Abreu","AP-026875; VINV-02779","PIN003884","0012400000zbRVYAA2","Channel Partner / Vendor","011","a3h1o000000EY2pAAG","0.0","2276.73","a2l24000000U9vrAAC","2017-12-06T14:57:27.000Z","AP-026875; VINV-02779","22114"
"a3i1o000000MMmhAAG","2017-11-28","Tatiana Abreu","AP-026875; VINV-02779","PIN003884","0012400000zbRVYAA2","Channel Partner / Vendor","011","a3h1o000000EY2qAAG","1851.0","0.0","a2l24000000U9y3AAC","2017-12-06T14:57:27.000Z","","311"
"a3i1o000000MMmhAAG","2017-11-28","Tatiana Abreu","AP-026875; VINV-02779","PIN003884","0012400000zbRVYAA2","Channel Partner / Vendor","011","a3h1o000000EY2rAAG","425.73","0.0","a2l24000000U9wOAAS","2017-12-06T14:57:27.000Z","CCONT23","2432113"
"a3i1o000000MMnpAAG","2017-12-05","Tatiana Abreu","AP-025338; VINV-02814","PIN003885","0012400000ssDvPAAU","Channel Partner / Vendor","012","a3h1o000000EY6vAAG","0.0","3726.9","a2l24000000U9vrAAC","2017-12-06T15:24:59.000Z","AP-025338; VINV-02814","22114"
"a3i1o000000MMnpAAG","2017-12-05","Tatiana Abreu","AP-025338; VINV-02814","PIN003885","0012400000ssDvPAAU","Channel Partner / Vendor","012","a3h1o000000EY6wAAG","3030.0","0.0","a2l24000000U9y3AAC","2017-12-06T15:24:59.000Z","","311"
"a3i1o000000MMnpAAG","2017-12-05","Tatiana Abreu","AP-025338; VINV-02814","PIN003885","0012400000ssDvPAAU","Channel Partner / Vendor","012","a3h1o000000EY6xAAG","696.9","0.0","a2l24000000U9wOAAS","2017-12-06T15:24:59.000Z","CCONT23","2432113"
